season,team,n_players,degree_centralization,edge_concentration_top5,edge_concentration_top10,modularity_Q,community_size_cv,minutes_gini,minutes_top1_share,minutes_top2_share,minutes_top3_share,minutes_assortativity,total_player_minutes,team_off_ppp,team_def_ppp,team_net_rating
2020-2021,IND,11,0.1838588774022538,0.3034589655971939,0.4950557383939592,0.16261286788096296,0.12856486927158187,0.3579635340929066,0.1882580418351204,0.35515907892423976,0.5209175602039022,0.23141182608930516,11378.0,109.34162046908315,112.01296375266526,-2.671343283582104
2020-2021,IND,5,0.0,0.49999999995,0.9999999999,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,1.0,2470.0,113.6,108.2,5.3999999999999915
2020-2021,LAC,8,0.1289647056690866,0.3512561698936715,0.6062789523422891,0.16862009998567823,0.2499999999375,0.15343193566915558,0.2063469270534176,0.38095921883974726,0.49554853532452614,-0.11507722619489419,6964.0,121.62477383437718,107.55066109951287,14.074112734864315
2020-2021,LAC,5,0.0,0.49999999995,0.9999999999,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,1.0,2660.0,119.5,102.6,16.900000000000006
2020-2021,LAL,9,0.15730237195202917,0.289916725157718,0.5115418084679033,0.14452081888700824,0.11111111108641974,0.2244753202319856,0.16885717862060334,0.3251971460758543,0.4754036800600826,0.18050272457129782,7989.0,110.3075801749271,105.77434402332362,4.533236151603475
2020-2021,LAL,5,0.0,0.49999999995,0.9999999999,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,1.0,2920.0,117.1,104.3,12.799999999999997
2020-2021,MEM,7,0.23895695819121185,0.4845795335101749,0.7861297089449929,0.01958457054549287,0.4285714284489796,0.24817041110684798,0.21028548691932755,0.4072416194170894,0.6036009151497066,0.013228308068579771,10053.0,115.01750236518446,107.41589403973511,7.601608325449348
2020-2021,MEM,6,0.19999999999999998,0.4999999999500001,0.8704186684098697,-2.220446049250313e-16,0.0,0.1450697780828185,0.2,0.4,0.6000000000000001,-0.17289656128073996,7285.0,117.12958133150308,107.69574468085108,9.433836650651998
2020-2021,MIA,8,0.21416580041129518,0.3810755990400841,0.6299189360686852,0.0772462117612108,0.499999999875,0.27168413994879925,0.2151651834694624,0.416554918932098,0.597586248933317,0.09569431143450091,8203.0,114.94793201133145,107.10878186968839,7.83915014164306
2020-2021,MIL,7,0.22894793589117518,0.4367617338707596,0.8046761134658023,0.015479707779990576,0.4285714284489796,0.23204061011403546,0.20006736274840015,0.39996631862579995,0.5823509599191647,0.04572616490147485,11876.0,119.74301856335755,108.26658595641645,11.476432606941103
2020-2021,MIL,5,0.0,0.49999999995,0.9999999999,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,1.0,5705.0,118.5,108.2,10.299999999999997
2020-2021,MIN,9,0.19995759221003198,0.32035410592553903,0.5213449484217176,0.01724573601846307,0.33333333325925923,0.23280864519267525,0.17356405712498696,0.3440008339414156,0.5071406233712081,-0.03400673125624852,9593.0,112.54950634696756,110.32082745651152,2.228678890456038
2020-2021,NOP,11,0.1602257562142744,0.29908611494170184,0.5592240866899656,0.27413833196382886,0.09090909089256198,0.3828194593101543,0.18017470565894417,0.3589061906570452,0.5199392328142802,0.5524779749221431,13165.0,118.47743589743588,113.48575091575091,4.991684981684969
2020-2021,NOP,5,0.0,0.49999999995,0.9999999999,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,1.0,6300.0,117.5,114.7,2.799999999999997
2020-2021,NYK,10,0.16872261636506744,0.30167610291637437,0.5296877379245615,0.27305012807005047,0.19999999996,0.3212719799040878,0.1896551724137931,0.3728591002511989,0.5336263987211691,0.369345483078943,17516.0,111.09991606043648,107.99278119753777,3.107134862898718
2020-2021,NYK,6,0.19999999999999998,0.4999999999499999,0.8348837208467441,2.220446049250313e-16,0.0,0.1391472868217054,0.2,0.4,0.6000000000000001,-0.24056493005468152,9460.0,108.06627906976743,110.19593023255814,-2.129651162790708
2020-2021,OKC,9,0.1943966207626206,0.3043235351397949,0.5241360702153952,0.13993346689171754,0.11111111108641974,0.2177998894416806,0.1751954513148543,0.3503909026297086,0.4977493484956172,0.019837391279576073,8442.0,99.92462039045553,115.27066160520607,-15.346041214750542
2020-2021,ORL,8,0.13809895564461783,0.3734459780077155,0.6362213721630342,0.2078501514303133,0.0,0.16256157635467983,0.18527640941434048,0.3631636562671046,0.49644225506294476,-0.0157649863103026,3654.0,104.99833518312985,112.38435072142063,-7.386015538290778
2020-2021,PHI,10,0.11394242784821297,0.2932776371807579,0.5432913706790253,0.3742733059328105,0.0,0.3286015672091621,0.18301687763713081,0.34561482820976497,0.5064044605183846,0.7244136550870147,13272.0,116.25844107868488,106.43808644255634,9.820354636128542
2020-2021,PHI,5,0.0,0.49999999995,0.9999999999,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,1.0,6745.0,120.1,104.1,16.0
2020-2021,PHX,8,0.25876203620875265,0.44916417562633426,0.7911793423415482,0.012221526254527404,0.499999999875,0.32008530438154326,0.19755719271035285,0.39246477963034765,0.5862737495153161,-0.016937209673344535,15474.0,120.37587622355542,111.78721187243447,8.588664351120954
2020-2021,PHX,5,0.0,0.49999999995,0.9999999999,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,1.0,7165.0,118.8,113.3,5.5
2020-2021,POR,9,0.17874443653358782,0.2914266768411846,0.5258848060609045,0.14355977943929246,0.11111111108641974,0.2414079500340526,0.2019733891463597,0.3836896397069816,0.5041859769771266,-0.07100905093378503,13378.0,119.69548524706718,111.83370067543547,7.861784571631716
2020-2021,POR,8,0.14285714285714282,0.3846153845857988,0.6718856364357229,0.24622039045191266,0.2499999999375,0.1851769911504424,0.2,0.4,0.5156342182890856,0.012117088931519564,6780.0,122.0575221238938,107.45132743362832,14.606194690265482
2020-2021,SAC,6,0.18787768702740287,0.48862604709768603,0.7959350545844707,-4.440892098500626e-16,0.0,0.1358646519436911,0.20805889190236346,0.4041069352963968,0.598411468423092,-0.04173576698361909,10324.0,118.93733705772813,114.80940409683426,4.127932960893872
2020-2021,SAC,6,0.19999999999999998,0.49999999995000016,0.8025142856340346,2.220446049250313e-16,0.0,0.13375238095238093,0.19999999999999996,0.3999999999999999,0.6,-0.16920189148800147,8750.0,121.75565714285715,114.59874285714285,7.1569142857142936
2020-2021,SAS,10,0.1695565457725423,0.3003350110177217,0.5539585372333496,0.20633706685882766,0.39999999992,0.29811652035115727,0.18324022346368715,0.3573822825219473,0.509098164405427,0.28484187290165747,12530.0,112.46043869956914,113.38397963180572,-0.9235409322365769
2020-2021,SAS,5,0.0,0.49999999995,0.9999999999,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,1.0,3440.0,118.5,111.8,6.700000000000003
2020-2021,TOR,7,0.22250460195168403,0.42028704457231875,0.688546697887319,4.440892098500626e-16,0.0,0.21678033597290242,0.212431912848446,0.40852290932393465,0.6046139057994233,-0.05236758389842742,6242.0,118.1759426847662,109.49871794871794,8.67722473604826
2020-2021,UTA,10,0.13997007854480278,0.2529517064113009,0.43985051070700176,0.07340091422358105,0.19999999996,0.24794924527569737,0.15579527375732413,0.30592526483256377,0.4474797252725933,0.1747892629459315,25771.0,119.97655105973028,107.16778420038534,12.808766859344942
2020-2021,UTA,9,0.12870403659373,0.3473117761687472,0.5762132399412006,0.1577558355419807,0.11111111108641974,0.21730876605248461,0.1542713567839196,0.3085427135678392,0.45594639865996645,0.4293079078649278,11940.0,119.33567839195982,107.84346733668342,11.4922110552764
2020-2021,WAS,9,0.1596049948924013,0.3169038769523352,0.5192924360763088,0.17310238532032965,0.11111111108641974,0.25150756099823735,0.19231839688282773,0.37406067353186756,0.5558029501809073,0.1606725543189133,7186.0,109.94869739478956,116.12685370741484,-6.178156312625276
2021-2022,ATL,11,0.14963579703211477,0.2569949941686972,0.4557302101692056,0.23057793588835965,0.27272727267768593,0.3237614527898172,0.17048883524441766,0.33590826795413403,0.47827398913699465,0.40007342722284867,16570.0,120.11258971291866,111.40855263157896,8.704037081339706
2021-2022,BKN,7,0.16788209372368057,0.4243765342047748,0.7389184016443894,0.010351029850179341,0.4285714284489796,0.2026347305389222,0.2311377245508982,0.4196407185628742,0.6033532934131737,-0.20693380774423817,4175.0,114.88341143392691,107.76663542642925,7.116776007497663
2021-2022,BOS,7,0.15700505623520927,0.363737566358063,0.6947623895672241,0.0139706582677777,0.4285714284489796,0.17553191489361705,0.21139327385037748,0.3837508579272477,0.5466712422786548,-0.027485561104131747,11656.0,118.91599025974025,103.44955357142855,15.466436688311703
2021-2022,BOS,5,0.0,0.49999999995,0.9999999999,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,1.0,4535.0,119.1,94.8,24.299999999999997
2021-2022,CHA,8,0.23260590404417436,0.39711735875346527,0.6322020056243244,0.005231803868335961,0.499999999875,0.27004442925495553,0.20170881749829117,0.39111414900888586,0.5759398496240602,0.04675707621452342,14630.0,114.68983395459166,113.06709589969503,1.6227380548966295
2021-2022,CHA,6,0.2,0.4999999999499999,0.8150134047442358,0.0,0.0,0.13583556747095615,0.2,0.4,0.6000000000000001,-0.23810079084741723,7460.0,112.98203753351207,109.81112600536194,3.1709115281501283
2021-2022,CHI,8,0.21561498761858985,0.3639508009207574,0.5978601181605497,0.01398397092877024,0.2499999999375,0.25644394920528124,0.20124463880245563,0.3966024724581616,0.5880918341602892,0.055871371395160796,11891.0,113.55162055335967,111.43391304347826,2.117707509881413
2021-2022,CLE,6,0.19185671055269943,0.4804057781119044,0.8800068119451723,0.0,0.0,0.17255427640225,0.2245702570572465,0.4292698312568996,0.6194606528938654,0.006136194958333726,6341.0,115.30709269662921,106.2810393258427,9.026053370786514
2021-2022,DAL,8,0.22785327873660685,0.379536561290982,0.6424514187850026,0.04142769653611882,0.499999999875,0.2708666666666666,0.2,0.4,0.5656533333333333,0.17318678382577452,9375.0,115.59178666666666,112.95536,2.636426666666665
2021-2022,DAL,5,0.0,0.49999999995,0.9999999999,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,1.0,3540.0,128.0,113.3,14.700000000000003
2021-2022,DEN,9,0.23376323194094936,0.40402715182661086,0.727617528211142,0.1237684360515128,0.33333333325925923,0.34405947499093376,0.19156414762741653,0.37346221441124783,0.5544187798142104,0.31937537240200636,15932.0,119.46849816849819,110.27161172161172,9.196886446886467
2021-2022,DEN,5,0.0,0.49999999995,0.9999999999,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,1.0,7815.0,122.9,112.9,10.0
2021-2022,DET,8,0.20018673300167653,0.3449088269788878,0.5928999358632485,0.0040083096440062665,0.499999999875,0.252237532262093,0.20847556406627257,0.39305636499875113,0.5634002164682375,-0.12123758829673244,12011.0,102.91198083067091,114.33378594249201,-11.4218051118211
2021-2022,DET,6,0.2,0.49999999994999983,0.8050139274961001,-4.440892098500626e-16,0.0,0.13416898792943352,0.20000000000000004,0.4000000000000001,0.6000000000000002,-0.24983428848128295,5385.0,105.86685236768803,112.34233983286907,-6.475487465181047
2021-2022,GSW,7,0.21016514181790283,0.42803237040111447,0.727381449239173,0.009845450833295907,0.4285714284489796,0.2165474974463739,0.20863125638406538,0.4034729315628192,0.5978038815117467,-0.08297021871291675,7832.0,111.78824969400245,105.68610771113832,6.102141982864126
2021-2022,GSW,5,0.0,0.49999999995,0.9999999999,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,1.0,3695.0,111.6,104.0,7.599999999999994
2021-2022,HOU,9,0.19932353829096114,0.3572867946976276,0.5944661585743326,0.08109603950507369,0.33333333325925923,0.28643578643578643,0.1777983920841064,0.3510358688930118,0.5140692640692642,0.15317109481178887,12936.0,105.70890538033395,115.00571428571432,-9.296808905380374
2021-2022,HOU,5,0.0,0.49999999995,0.9999999999,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,1.0,3655.0,112.6,110.4,2.1999999999999886
