season,team,n_players,degree_centralization,edge_concentration_top5,edge_concentration_top10,modularity_Q,community_size_cv,minutes_gini,minutes_top1_share,minutes_top2_share,minutes_top3_share,minutes_assortativity,total_player_minutes,team_off_ppp,team_def_ppp,team_net_rating,salary_gini,salary_top1_share,salary_top2_share,salary_top3_share,salary_assortativity,n_salary_matched,n_players_thresholded
2023-2024,NOP,7,0.1860048909462963,0.3770544580474719,0.6999534800665284,0.0283825920773322,0.4285714284489796,0.1713044018128763,0.1948717948717949,0.3739243807040417,0.552368535419383,0.0018018473036758,11505.0,118.49958350687214,111.09575177009576,7.403831736776368,0.2018285077399014,0.27311101092476264,0.5325123445101443,0.7906027593645463,-0.22052223939922663,5.0,5.0
2023-2024,NOP,5,0.0,0.49999999995,0.9999999999,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,1.0,4525.0,115.7,116.9,-1.2000000000000028,0.2018285077399014,0.27311101092476264,0.5325123445101443,0.7906027593645463,-0.22052223939922663,5.0,5.0
2023-2024,NYK,12,0.164593156034785,0.2499844841977341,0.439284018277478,0.1752818737458189,0.1666666666388888,0.3427748958578951,0.1883989625088422,0.3325277057297807,0.4658099504833766,0.141192562903555,16964.0,122.35816860465115,112.46546511627908,9.892703488372092,,,,,,,
2023-2024,OKC,8,0.2356449839541901,0.4097596781251534,0.7944154475326461,0.0752034280623864,0.2499999999375,0.3006688245846658,0.1967865221121597,0.383823414710241,0.5654005147804385,0.3305387771838308,12821.0,121.54191343963556,110.05155656795748,11.490356871678074,0.3780656965231296,0.4756208969731588,0.693264384637218,0.8412207996917447,0.13717976106846655,5.0,5.0
2023-2024,OKC,5,0.0,0.49999999995,0.9999999999,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,1.0,8540.0,120.0,111.0,9.0,0.3780656965231296,0.4756208969731588,0.693264384637218,0.8412207996917447,0.13717976106846655,5.0,5.0
2023-2024,ORL,12,0.0958656117747409,0.2431557515923881,0.4540117132938802,0.299616812863169,0.1666666666388888,0.2326838404416113,0.1574554774265624,0.3007820201090885,0.4370112374318197,0.2936577032256265,15217.0,114.74556231976928,106.01275232297338,8.732809996795908,0.25014746185104364,0.21847971767397958,0.4361223483070627,0.6304618150608534,0.21631266986763384,7.0,7.0
2023-2024,ORL,7,0.2,0.4545454545041322,0.6868514789525814,0.0812395909907716,0.4285714284489796,0.1739596008761254,0.2,0.4000000000000001,0.6000000000000002,-0.0915974050285526,5870.0,115.76218057921636,103.3756388415673,12.386541737649054,0.25014746185104364,0.21847971767397958,0.4361223483070627,0.6304618150608534,0.21631266986763384,7.0,7.0
2023-2024,PHI,6,0.1537289141360404,0.4474038551554863,0.7768215441447919,0.0,0.0,0.1553886407723192,0.2266883204763837,0.4533766409527675,0.6195696305318715,0.0281911371017505,7389.0,123.76871641791044,111.59946268656716,12.16925373134329,,,,,,,
2023-2024,PHX,7,0.2378582981934915,0.4636447823785353,0.7834762060859192,0.0103331360338172,0.4285714284489796,0.255925043452237,0.21061961163484,0.4212392232696801,0.6080895979373137,0.0625655122243591,12411.0,121.03106350420812,113.96120887528696,7.069854628921164,,,,,,,
2023-2024,PHX,5,0.0,0.49999999995,0.9999999999,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,1.0,5220.0,124.7,114.3,10.400000000000006,,,,,,,
2023-2024,POR,9,0.1480654456263531,0.2654081629226898,0.4867114170538609,0.103678575618362,0.1111111110864197,0.2386959997219616,0.2037847982483578,0.3816077572724429,0.5129809196121364,0.0651137958681642,6394.0,107.0112266112266,116.11302841302842,-9.101801801801813,,,,,,,
2023-2024,SAC,9,0.2479472289524361,0.4041325667317871,0.6890487105766775,0.061231239846745,0.5555555554320988,0.3539439020610568,0.2014504881450488,0.3956485355648536,0.579860529986053,0.014712957192818,17925.0,117.79160897258376,114.28404873996126,3.507560232622509,0.2428587052909547,0.31262433327349687,0.606068719516007,0.7690933785396237,0.19104949368848012,5.0,5.0
2023-2024,SAC,5,0.0,0.49999999995,0.9999999999,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,1.0,7110.0,120.7,114.5,6.200000000000003,0.2428587052909547,0.31262433327349687,0.606068719516007,0.7690933785396237,0.19104949368848012,5.0,5.0
2023-2024,SAS,8,0.1952572335017603,0.3220905248194655,0.5699967799762673,0.0683323734265267,0.2499999999375,0.209112342819325,0.193745863666446,0.372600926538716,0.5316843150231635,0.0312123044389689,12088.0,109.99476628046342,111.61725928885338,-1.6224930083899525,0.25261297890217715,0.3353618280080522,0.6082647121019028,0.7706385737417767,0.030080284506740558,5.0,5.0
2023-2024,SAS,5,0.0,0.49999999995,0.9999999999,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,1.0,4350.0,113.9,110.9,3.0,0.25261297890217715,0.3353618280080522,0.6082647121019028,0.7706385737417767,0.030080284506740558,5.0,5.0
2023-2024,TOR,10,0.1254021625660383,0.2896569659649855,0.5252156180131442,0.2692958786801502,0.0,0.2354977088817392,0.1590133567319879,0.3149068928536609,0.4472067856098274,0.470527077513996,10257.0,115.31234162365088,116.61440638198027,-1.302064758329422,0.20886716483669887,0.7088671648366989,1.0,1.0,,2.0,5.0
2023-2024,TOR,5,0.0,0.49999999995,0.9999999999,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,1.0,3850.0,112.1,115.0,-2.9000000000000057,0.20886716483669887,0.7088671648366989,1.0,1.0,,2.0,5.0
2023-2024,UTA,11,0.133089551985812,0.2379761702835988,0.4279762014518322,0.2183957012342392,0.0909090908925619,0.2571525943597172,0.1604498594189315,0.3099343955014058,0.4311152764761012,0.0488528494042598,10670.0,116.02050599201064,120.37958277851752,-4.359076786506876,,,,,,,
2023-2024,WAS,7,0.1999469871009938,0.3972329150330179,0.7509049656834107,0.0325811346801582,0.4285714284489796,0.2107139943831353,0.2044212415368301,0.3995431927563423,0.5669304184680644,0.3871277358109672,12259.0,112.15885873902636,118.99756584197924,-6.838707102952895,0.25633798941519115,0.3746293240793793,0.723508078072582,0.9145385766784209,-0.3458879236029422,4.0,5.0
2023-2024,WAS,5,0.0,0.49999999995,0.9999999999,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,1.0,6230.0,114.9,116.9,-2.0,0.25633798941519115,0.3746293240793793,0.723508078072582,0.9145385766784209,-0.3458879236029422,4.0,5.0
2024-2025,ATL,10,0.1913045059887644,0.2936329052709189,0.5097220701784085,0.1255125873647088,0.3741657385651443,0.3119115144639819,0.1979580260918888,0.3861113361964184,0.5155984117980715,0.069108312763902,12341.0,117.32434951456314,114.10388349514564,3.2204660194175005,0.45698898006261796,0.41246565105836525,0.625880691402742,0.760072157435115,-0.20451842384582639,7.0,7.0
2024-2025,ATL,7,0.2,0.4545454545041322,0.6951417316120968,0.0856519752991933,0.4285714284489796,0.1781284136424322,0.2,0.4,0.6000000000000001,-0.0211057150519536,5885.0,113.58275276125744,110.04086661002547,3.541886151231964,0.45698898006261796,0.41246565105836525,0.625880691402742,0.760072157435115,-0.20451842384582639,7.0,7.0
2024-2025,BKN,9,0.1196484930006019,0.3423776423886905,0.5794917965107576,0.2694168582906092,0.1111111110864197,0.1504629629629631,0.1729166666666666,0.3402777777777778,0.4599537037037037,-0.0615204747558024,4320.0,106.166341991342,112.77391774891775,-6.607575757575759,,,,,,,
2024-2025,BOS,9,0.1603616904652108,0.3419512810258973,0.6029253561589032,0.2414525526980397,0.3333333332592592,0.3059827485649384,0.1876784234275715,0.3689105810848144,0.5394603554655124,0.5159365703222508,10859.0,119.09803921568626,108.08914728682169,11.008891928864571,0.23481789847075843,0.28460119654218846,0.486160347323377,0.6596772070485649,-0.22654590233041783,6.0,6.0
2024-2025,BOS,6,0.2,0.49999999995,0.8327718222750689,0.0,0.0,0.138795303726391,0.2,0.4,0.6000000000000001,-0.246828127520025,6530.0,118.75696784073506,110.7718223583461,7.985145482388958,0.23481789847075843,0.28460119654218846,0.486160347323377,0.6596772070485649,-0.22654590233041783,6.0,6.0
2024-2025,CHA,5,0.1618354734430985,0.6398963253971682,0.9999999998478104,0.0,0.0,0.1433471933471933,0.2489604989604989,0.4979209979209979,0.7146569646569647,-0.1094598259410748,3848.0,113.75772442588726,117.13267223382049,-3.3749478079332107,,,,,,,
2024-2025,CHI,8,0.1866388059098642,0.3557057553604297,0.6172346930958663,0.100829395285237,0.499999999875,0.2559947140797692,0.2098990869774147,0.386641037962518,0.5580970687169631,0.0691125421182276,10405.0,112.45750915750916,118.17706043956044,-5.719551282051285,0.1754123316025895,0.3427453080009591,0.6512160852018223,0.8568632700023977,-0.07122862002325496,4.0,5.0
2024-2025,CHI,5,0.0,0.49999999995,0.9999999999,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,1.0,2760.0,108.9,112.3,-3.3999999999999915,0.1754123316025895,0.3427453080009591,0.6512160852018223,0.8568632700023977,-0.07122862002325496,4.0,5.0
2024-2025,CLE,11,0.1748035987885679,0.2989469597370602,0.51545709096285,0.2000340407738591,0.2727272726776859,0.3358564447253611,0.1844158046464304,0.3688316092928608,0.5118704425979311,0.155377578823005,11794.0,120.61237027812368,112.87102532171023,7.741344956413428,0.240164772370529,0.3097233956989756,0.6083537938905782,0.7770224094387632,0.09847509095047034,5.0,5.0
2024-2025,CLE,5,0.0,0.49999999995,0.9999999999,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,1.0,2615.0,118.7,107.3,11.400000000000006,0.240164772370529,0.3097233956989756,0.6083537938905782,0.7770224094387632,0.09847509095047034,5.0,5.0
2024-2025,DAL,5,0.1260041655446555,0.5685927504195111,0.9999999998651176,3.3306690738754696e-16,0.0,0.0853074433656958,0.2343042071197411,0.4686084142394822,0.6650485436893203,-0.2580139244904223,3090.0,123.6093922651934,112.23674033149172,11.37265193370166,,,,,,,
2024-2025,DEN,7,0.2116204070123487,0.4091933112309994,0.6863594744798651,-2.220446049250313e-16,0.0,0.2044376407344446,0.1994268269889726,0.3916889913401035,0.5830789358918449,-0.1248379947622781,16051.0,129.1072705240836,117.130869433505,11.976401090578593,0.38549172539475657,0.33709411124803557,0.5732241791178758,0.8083298378855713,-0.15433741988269611,6.0,6.0
2024-2025,DEN,6,0.1999999999999999,0.4999999999499999,0.8155328114777483,2.220446049250313e-16,0.0,0.1359221352598834,0.2,0.4,0.6000000000000001,-0.2492918900622132,8305.0,127.57718242022878,119.35051173991572,8.226670680313063,0.38549172539475657,0.33709411124803557,0.5732241791178758,0.8083298378855713,-0.15433741988269611,6.0,6.0
2024-2025,DET,11,0.1341872421676207,0.2832858353117066,0.5075109589686091,0.2632199232016167,0.0909090908925619,0.3047953679418023,0.1594447468698965,0.3078933043004899,0.4540010887316276,0.4776339992165396,18370.0,115.7697874630078,114.89811676082864,0.8716707021791592,0.293140110298488,0.3320575804720638,0.5440381890146091,0.7265335745972578,-0.02882057203969123,6.0,6.0
2024-2025,DET,6,0.2,0.49999999995,0.864709636161136,0.0,0.0,0.1441182727079345,0.2,0.4,0.6000000000000001,-0.1308776704975148,7835.0,117.94556477345246,114.62635609444798,3.3192086790044755,0.293140110298488,0.3320575804720638,0.5440381890146091,0.7265335745972578,-0.02882057203969123,6.0,6.0
2024-2025,GSW,7,0.1571175257686514,0.4897840936344232,0.8097743320216025,0.147123759541745,0.4285714284489796,0.1999326001041635,0.2193866609478876,0.4096075487883336,0.5612266781042248,0.1414470747553408,4663.0,116.21154185022029,102.94625550660793,13.265286343612344,,,,,,,
2024-2025,HOU,7,0.2122851692804984,0.4013708950469275,0.6797305383977942,0.0,0.0,0.1992898913951545,0.2,0.3904970760233918,0.5769005847953217,-0.0888885218814086,13680.0,115.70497076023392,109.85698099415202,5.847989766081895,0.3738069099824415,0.41993866548924275,0.6380642287391094,0.7604102884770411,-0.23180147024021017,6.0,6.0
2024-2025,HOU,6,0.2,0.4999999999500001,0.8354879593587833,0.0,0.0,0.1392479932403887,0.1999999999999999,0.3999999999999999,0.6,-0.2417054870467335,7890.0,111.01210392902406,109.75792141951838,1.2541825095056822,0.3738069099824415,0.41993866548924275,0.6380642287391094,0.7604102884770411,-0.23180147024021017,6.0,6.0
2024-2025,IND,10,0.1759795393724047,0.3170330349049903,0.5625234508388474,0.1810385435139055,0.19999999996,0.3523765028343611,0.17977948047094,0.3558836354575468,0.5185946552046345,0.456089718243887,16053.0,118.9191697191697,109.8587912087912,9.0603785103785,0.42086488712186254,0.33863918968431433,0.6772783793686287,0.8372866088909173,0.3211339229272288,6.0,6.0
2024-2025,IND,6,0.2,0.4999999999500001,0.812142857061643,7.771561172376097e-16,0.0,0.1353571428571428,0.2,0.4,0.6000000000000001,-0.1720241789201257,8400.0,118.79071428571427,106.01339285714286,12.777321428571426,0.42086488712186254,0.33863918968431433,0.6772783793686287,0.8372866088909173,0.3211339229272288,6.0,6.0
2024-2025,LAC,9,0.2313057553203836,0.3451619118639498,0.6229122555407287,0.0117031590841035,0.5555555554320988,0.3353112274578242,0.2041884816753926,0.4016630736064059,0.5479519556513706,-0.0795591456545402,16235.0,118.0163197586727,108.29450980392154,9.721809954751151,0.38909614419830635,0.3828171311790401,0.6446413222065452,0.794337689478465,-0.14454824510269557,6.0,6.0
2024-2025,LAC,6,0.2,0.4999999999500001,0.8154818324618959,0.0,0.0,0.1359136387572407,0.2,0.4,0.6000000000000001,-0.2117422520414,6330.0,116.58388625592418,106.91453396524486,9.669352290679328,0.38909614419830635,0.3828171311790401,0.6446413222065452,0.794337689478465,-0.14454824510269557,6.0,6.0
2024-2025,LAL,8,0.1950639795748207,0.3583347632483931,0.6010471047869059,0.1276683442645382,0.2499999999375,0.2512493593029216,0.2093798052280881,0.4187596104561763,0.5890568939005638,0.0247311841294716,7804.0,116.57301101591187,111.00379436964504,5.569216646266838,,,,,,,
2024-2025,MEM,6,0.2033405607624451,0.4940973268929431,0.8623263007233601,-2.220446049250313e-16,0.0,0.1782608695652174,0.2198523379819524,0.4397046759639048,0.6421657095980311,-0.1683078648936963,6095.0,120.16641791044776,111.5052985074627,8.661119402985065,0.3863274908947769,0.3568968724655378,0.687356939563258,0.9328100275958606,0.2527942050389297,5.0,5.0
2024-2025,MEM,5,0.0,0.49999999995,0.9999999999,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,1.0,2495.0,127.9,100.8,27.10000000000001,0.3863274908947769,0.3568968724655378,0.687356939563258,0.9328100275958606,0.2527942050389297,5.0,5.0
2024-2025,MIA,9,0.1749947984515261,0.3022078037123183,0.5018249444314559,0.0682732371138797,0.1111111110864197,0.2793296089385475,0.2150217256362507,0.4160148975791434,0.5633767846058348,-0.0065675234076196,8055.0,109.2487297921478,115.21183602771362,-5.963106235565817,,,,,,,
2024-2025,MIL,9,0.2131004626785628,0.37487995352123,0.6111784353438067,0.1422948283982565,0.3333333332592592,0.298643324510138,0.1975784259768849,0.372041827187672,0.5456403805330607,0.0669680264394191,12719.0,119.67276190476193,111.62121904761904,8.051542857142877,0.4511809298800765,0.391696700586107,0.783393401172214,0.9680511846968989,-0.2400458745129329,5.0,5.0
2024-2025,MIL,5,0.0,0.49999999995,0.9999999999,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,1.0,3265.0,110.9,113.0,-2.1000000000000085,0.4511809298800765,0.391696700586107,0.783393401172214,0.9680511846968989,-0.2400458745129329,5.0,5.0
2024-2025,MIN,8,0.1399028993426643,0.3076246010691827,0.5410384249276233,0.0841417518298917,0.2499999999375,0.163242219964909,0.1836272970726752,0.3383507249053468,0.4896574014221073,0.1033217804761722,21658.0,117.75417622762735,110.48022028453418,7.273955943093171,0.2284783901426115,0.28820455114715743,0.5655511161850532,0.7830409470937643,-0.2558453382502904,5.0,5.0
2024-2025,MIN,5,0.0,0.49999999995,0.9999999999,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,1.0,7155.0,114.9,110.1,4.799999999999983,0.2284783901426115,0.28820455114715743,0.5655511161850532,0.7830409470937643,-0.2558453382502904,5.0,5.0
2024-2025,NOP,5,0.1239423477278134,0.6157185289287705,0.9999999998674316,0.0,0.0,0.1105707196029776,0.2317617866004963,0.4635235732009926,0.6952853598014889,-0.1279963194965286,4030.0,117.26531049250536,121.4017130620985,-4.136402569593145,,,,,,,
2024-2025,NYK,9,0.2308540404734501,0.3760177000616335,0.7106655382681735,0.0334298898056153,0.1111111110864197,0.3447877652933832,0.1940543071161048,0.3724250936329588,0.5431179775280899,0.0843504119367957,21360.0,120.59711962833912,113.5603948896632,7.036724738675915,0.19825985060808762,0.32319561697513094,0.5638424317293447,0.7277857661105536,-0.19814819363609948,5.0,5.0
2024-2025,NYK,5,0.0,0.49999999995,0.9999999999,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,1.0,9490.0,119.9,115.8,4.1000000000000085,0.19825985060808762,0.32319561697513094,0.5638424317293447,0.7277857661105536,-0.19814819363609948,5.0,5.0
2024-2025,OKC,7,0.2390943038993636,0.4475180064410373,0.7365158316169068,-1.1102230246251563e-16,0.0,0.2353761575012568,0.2038823930071517,0.4077647860143035,0.6116471790214553,0.2129080165306386,8809.0,120.60239420935412,103.36202672605788,17.240367483296225,0.373766379452548,0.3868738253384153,0.710527783588565,0.8885374606261475,-0.1287155689286847,5.0,5.0
2024-2025,OKC,5,0.0,0.49999999995,0.9999999999,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,1.0,3340.0,117.2,101.8,15.400000000000006,0.373766379452548,0.3868738253384153,0.710527783588565,0.8885374606261475,-0.1287155689286847,5.0,5.0
2024-2025,ORL,9,0.1862769232795622,0.3151654658390295,0.5602639376247008,0.1289371465557771,0.3333333332592592,0.2737262737262738,0.2072927072927073,0.385914085914086,0.5274725274725276,-0.0375448378215565,10010.0,109.80954216867468,105.2818313253012,4.527710843373484,,,,,,,
2024-2025,PHI,4,0.1134099616858238,0.8596121840588173,0.8596121840588173,0.0,0.0,0.0721821924858465,0.2840967575913535,0.5681935151827071,0.7920741121976325,-0.2468999564022912,1943.0,114.63867069486405,114.64078549848942,-0.0021148036253748,,,,,,,
2024-2025,PHX,10,0.1700722804534693,0.2580579692576645,0.4328910510909787,0.0765640017851497,0.3741657385651443,0.2911764705882353,0.1979458450046685,0.3803688141923436,0.5316293183940243,-0.0293196109994222,8568.0,121.24880356149136,119.70239287701725,1.5464106844741252,,,,,,,
2024-2025,POR,8,0.1578536945870714,0.2870191514596465,0.524039575851874,0.0002510667116811,0.499999999875,0.1867749419953596,0.2018561484918793,0.3517567119655287,0.5004143188597945,-0.0516498932364279,12068.0,108.7811986863711,113.29380131362888,-4.5126026272577775,0.2924956456584972,0.31718849118121323,0.5950886438042315,0.8366085912439474,-0.07031532264198545,5.0,5.0
2024-2025,POR,5,0.0,0.49999999995,0.9999999999,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,1.0,2565.0,102.9,117.1,-14.199999999999989,0.2924956456584972,0.31718849118121323,0.5950886438042315,0.8366085912439474,-0.07031532264198545,5.0,5.0
2024-2025,SAC,9,0.2232991767213332,0.3400158022294438,0.5654257430914783,0.0457571163562077,0.3333333332592592,0.3133703725672407,0.1968681416454119,0.3818731834628388,0.5600569428791744,0.0273963207059546,16859.0,120.02734967892586,116.01345592527728,4.013893753648574,0.2803816867387201,0.44942691576517824,0.7090958004295034,0.9022406572827584,-0.23623686567661306,4.0,5.0
2024-2025,SAC,5,0.0,0.49999999995,0.9999999999,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,1.0,4545.0,117.7,116.5,1.2000000000000028,0.2803816867387201,0.44942691576517824,0.7090958004295034,0.9022406572827584,-0.23623686567661306,4.0,5.0
2024-2025,SAS,10,0.1647443285700502,0.2662597646748161,0.4590789751607466,0.080729587129343,0.3741657385651443,0.2660262725779967,0.1668308702791461,0.3336617405582922,0.4670771756978652,0.1598933144751187,12180.0,116.04910251296369,116.2668129238133,-0.2177104108496337,,,,,,,
2024-2025,TOR,6,0.1193382758405189,0.398815773447202,0.7270022673158063,1.1102230246251563e-16,0.0,0.0993800438244883,0.2116402116402116,0.4061247394580728,0.5783229116562449,-0.1443160280695374,6237.0,111.34272727272727,110.68227272727272,0.6604545454545416,,,,,,,
2024-2025,UTA,5,0.0544117647058823,0.5476804123111432,0.9999999998904636,0.0,0.0,0.0364083640836408,0.2091020910209102,0.4182041820418204,0.6273062730627306,2.4092182646611192e-15,2439.0,123.70684713375796,121.47197452229298,2.234872611464965,,,,,,,
2024-2025,WAS,9,0.1432081194064423,0.2835636674383628,0.5214004202045216,0.0778925349327618,0.1111111110864197,0.2153945359544062,0.1644618929760178,0.3184262183152684,0.4685499701288726,0.0549818100080144,11717.0,106.18742926434922,120.38156831042843,-14.19413904607923,0.3102239236598079,0.8102239236598078,1.0,1.0,,2.0,5.0
2024-2025,WAS,5,0.0,0.49999999995,0.9999999999,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,1.0,2320.0,87.3,120.8,-33.5,0.3102239236598079,0.8102239236598078,1.0,1.0,,2.0,5.0
